date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:06:10	79076/79076	---M--	200	added ('OK')	text/html	etag:%22134e4-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/font-awesome/fontawesome-webfont-14dcb8f02b3b81c2baab230610c349a94282bbd976693759e9b4a8694d486451.html	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/font-awesome/fontawesome-webfont-14dcb8f02b3b81c2baab230610c349a94282bbd976693759e9b4a8694d486451.html	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:10	952/952	---M--	200	added ('OK')	image/png	etag:%223b8-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/calypso/head-c747869e5290802e811cde7346f56a999224c863b5f7836e6a8c3d1a674144d2.png	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/calypso/head-c747869e5290802e811cde7346f56a999224c863b5f7836e6a8c3d1a674144d2.png	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:10	197829/197829	---M--	200	added ('OK')	image/svg+xml	etag:%22304c5-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/font-awesome/fontawesome-webfont-61c90f78333473c40f9512789708cdcd8206dd269401103f33d438cd838bb1f0.svg	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/font-awesome/fontawesome-webfont-61c90f78333473c40f9512789708cdcd8206dd269401103f33d438cd838bb1f0.svg	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:11	1848/1848	---M--	200	added ('OK')	image/png	etag:%22738-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/calypso/sha-up-641193e10a903f946e59843b46ac4816901859ccb0e15e85878f6178da7d646f.png	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/calypso/sha-up-641193e10a903f946e59843b46ac4816901859ccb0e15e85878f6178da7d646f.png	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:11	997/997	---M--	200	added ('OK')	image/png	etag:%223e5-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/calypso/sha-down-a47a8aeea288e7739d4b7cec1a16359c8209948dd6ad555138da9ad2d2c199c8.png	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/calypso/sha-down-a47a8aeea288e7739d4b7cec1a16359c8209948dd6ad555138da9ad2d2c199c8.png	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:12	32018/32018	---M--	200	added ('OK')	image/jpeg	etag:%227d12-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/calypso/bgfooter-a576e3b388b592fbe51e0bff167c3dd9fe98a218fcec1df1d3e41a4b1701ef0d.jpg	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/calypso/bgfooter-a576e3b388b592fbe51e0bff167c3dd9fe98a218fcec1df1d3e41a4b1701ef0d.jpg	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:12	4567/4567	---M--	200	added ('OK')	image/png	etag:%2211d7-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/calypso/map-97e397fb636961d88cea23b889b07706433bd883389e83130c3e663fb1613a33.png	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/calypso/map-97e397fb636961d88cea23b889b07706433bd883389e83130c3e663fb1613a33.png	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:12	929/929	---M--	200	added ('OK')	image/png	etag:%223a1-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/calypso/foot-ca7894c63b2297bc4b2f9a82184855a70a54e11d04bfc513998e1f0b8dfc38d1.png	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/calypso/foot-ca7894c63b2297bc4b2f9a82184855a70a54e11d04bfc513998e1f0b8dfc38d1.png	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:13	2857/2857	---M--	200	added ('OK')	image/png	etag:%22b29-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/calypso/up-arrow-117b9a0d68da0cafb2e5d99bf3c1d85f0abd264160024fa3f336deb8ba41a536.png	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/calypso/up-arrow-117b9a0d68da0cafb2e5d99bf3c1d85f0abd264160024fa3f336deb8ba41a536.png	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:13	963/963	---M--	200	added ('OK')	image/png	etag:%223c3-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/calypso/plus-1e679b5aa39a8eae78ebf2bca6f6055e0e49cddc7bfb24adb26841456d4b6591.png	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/calypso/plus-1e679b5aa39a8eae78ebf2bca6f6055e0e49cddc7bfb24adb26841456d4b6591.png	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:13	572882/572882	---M--	200	added ('OK')	image/jpeg	etag:%228bdd2-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/calypso/demo/1-1cb215e78c2dc1b3cf6fbb48328de293ba96898f9125ee959c2bcc80b5be424d.jpg	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/calypso/demo/1-1cb215e78c2dc1b3cf6fbb48328de293ba96898f9125ee959c2bcc80b5be424d.jpg	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:13	966/966	---M--	200	added ('OK')	image/png	etag:%223c6-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/calypso/minus-7cfb2dfd8b66b59d8a9e6f1b21099580079e9e63e812a9a0659bd5ca64720931.png	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/calypso/minus-7cfb2dfd8b66b59d8a9e6f1b21099580079e9e63e812a9a0659bd5ca64720931.png	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:14	52884/52884	---M--	200	added ('OK')	image/jpeg	etag:%22ce94-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/calypso/demo/3-06c2c3c17ad6ce4e26b4edb236a36f04480b855731f6d4acea7181ac3f98af78.jpg	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/calypso/demo/3-06c2c3c17ad6ce4e26b4edb236a36f04480b855731f6d4acea7181ac3f98af78.jpg	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:14	1097/1097	---M--	200	added ('OK')	image/png	etag:%22449-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/calypso/carousel_arrows-6d54da741a71bba3298fac9415c21a3d53cd5865481c1fd558aa8d7d0b5460cf.png	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/calypso/carousel_arrows-6d54da741a71bba3298fac9415c21a3d53cd5865481c1fd558aa8d7d0b5460cf.png	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:14	1029/1029	---M--	200	added ('OK')	image/png	etag:%22405-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/calypso/plust-465520fdaec68c2ef67e1908def65ec58a6e9e57b380f2309c11cf589099a5e7.png	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/calypso/plust-465520fdaec68c2ef67e1908def65ec58a6e9e57b380f2309c11cf589099a5e7.png	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:15	37405/37405	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22921d-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/font-awesome/fontawesome-webfont-a9595e5bf3b6dbbc076902b9abdea356053d69a2fe66506706de9bb39a126b8ff77b.eot?v=3.2.1	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/font-awesome/fontawesome-webfont-a9595e5bf3b6dbbc076902b9abdea356053d69a2fe66506706de9bb39a126b8ff77bf77b.eot	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:16	43572/43572	---M--	200	added ('OK')	font/woff	etag:%22aa34-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/font-awesome/fontawesome-webfont-18e6b5ff511b90edf098e62ac45ed9d6673a3eee10165d0de4164d4d02a3a77ff77b.woff?v=3.2.1	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/font-awesome/fontawesome-webfont-18e6b5ff511b90edf098e62ac45ed9d6673a3eee10165d0de4164d4d02a3a77ff77bf77b.woff	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:16	79076/79076	---M--	200	added ('OK')	text/html	etag:%22134e4-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/font-awesome/fontawesome-webfont-14dcb8f02b3b81c2baab230610c349a94282bbd976693759e9b4a8694d486451f77b.html?v=3.2.1	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/font-awesome/fontawesome-webfont-14dcb8f02b3b81c2baab230610c349a94282bbd976693759e9b4a8694d486451f77bf77b.html	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:16	29934/29934	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2274ee-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Regular-webfont-8e9e1b3bfc423a801a1145e73c76bf44aabaf752a11362428cd264a6a6eca007.eot	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Regular-webfont-8e9e1b3bfc423a801a1145e73c76bf44aabaf752a11362428cd264a6a6eca007.eot	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:17	29934/29934	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2274ee-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Regular-webfont-8e9e1b3bfc423a801a1145e73c76bf44aabaf752a11362428cd264a6a6eca007d41d.eot?	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Regular-webfont-8e9e1b3bfc423a801a1145e73c76bf44aabaf752a11362428cd264a6a6eca007d41dd41d.eot	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:17	19624/19624	---M--	200	added ('OK')	font/woff	etag:%224ca8-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Regular-webfont-7d161ab06fa3d662498d87f84e612acda5b78887d586d030357be22d4ae9afc7.woff	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Regular-webfont-7d161ab06fa3d662498d87f84e612acda5b78887d586d030357be22d4ae9afc7.woff	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:17	29744/29744	---M--	200	added ('OK')	text/html	etag:%227430-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Regular-webfont-3098c00be7e6765d5f86bd98ba72dcdccf713d2087b2773e26954de4403bd7d5.html	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Regular-webfont-3098c00be7e6765d5f86bd98ba72dcdccf713d2087b2773e26954de4403bd7d5.html	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:18	58244/58244	---M--	200	added ('OK')	image/svg+xml	etag:%22e384-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Regular-webfont-f884326a6ff0018b864db5ed6049257c9c3a0a49af08816d6bff9e550c0c45c0.svg	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Regular-webfont-f884326a6ff0018b864db5ed6049257c9c3a0a49af08816d6bff9e550c0c45c0.svg	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:18	34798/34798	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2287ee-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Italic-webfont-da4c9e311ded6def2e0578639af3459feccbb5ebb804b39d9039010339bc13e7.eot	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Italic-webfont-da4c9e311ded6def2e0578639af3459feccbb5ebb804b39d9039010339bc13e7.eot	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:18	34798/34798	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2287ee-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Italic-webfont-da4c9e311ded6def2e0578639af3459feccbb5ebb804b39d9039010339bc13e7d41d.eot?	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Italic-webfont-da4c9e311ded6def2e0578639af3459feccbb5ebb804b39d9039010339bc13e7d41dd41d.eot	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:19	22416/22416	---M--	200	added ('OK')	font/woff	etag:%225790-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Italic-webfont-1617f5a058a7b704f9c4d8f2d3032fd67a71b815adeca1322c56e615a6a817fd.woff	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Italic-webfont-1617f5a058a7b704f9c4d8f2d3032fd67a71b815adeca1322c56e615a6a817fd.woff	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:19	34612/34612	---M--	200	added ('OK')	text/html	etag:%228734-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Italic-webfont-6aea384f2a661771f3d08487bedd4eaf4dd6b0bd0787e9f64d6e0357ba200ba9.html	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Italic-webfont-6aea384f2a661771f3d08487bedd4eaf4dd6b0bd0787e9f64d6e0357ba200ba9.html	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:20	61846/61846	---M--	200	added ('OK')	image/svg+xml	etag:%22f196-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Italic-webfont-9c76d8673dad1436d44e7b245a049afbf053ab8161d2a3c32537c107f9df4c1d.svg	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Italic-webfont-9c76d8673dad1436d44e7b245a049afbf053ab8161d2a3c32537c107f9df4c1d.svg	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:20	29794/29794	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%227462-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Light-webfont-82080862c0635b3b9e1c0d6d2955a41d9ca3d25e3bbeb582fdcbd1dddfd4f06a.eot	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Light-webfont-82080862c0635b3b9e1c0d6d2955a41d9ca3d25e3bbeb582fdcbd1dddfd4f06a.eot	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:20	29794/29794	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%227462-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Light-webfont-82080862c0635b3b9e1c0d6d2955a41d9ca3d25e3bbeb582fdcbd1dddfd4f06ad41d.eot?	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Light-webfont-82080862c0635b3b9e1c0d6d2955a41d9ca3d25e3bbeb582fdcbd1dddfd4f06ad41dd41d.eot	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:21	19396/19396	---M--	200	added ('OK')	font/woff	etag:%224bc4-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Light-webfont-a9304ab4ab6e2e9b1f2d3eaa82e18f631dea6f5f5c1c56a8941d98d0dfb02238.woff	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Light-webfont-a9304ab4ab6e2e9b1f2d3eaa82e18f631dea6f5f5c1c56a8941d98d0dfb02238.woff	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:21	29612/29612	---M--	200	added ('OK')	text/html	etag:%2273ac-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Light-webfont-488440124630f7b1458de92080069597db6a224f2d787c362d7176a5c884cc86.html	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Light-webfont-488440124630f7b1458de92080069597db6a224f2d787c362d7176a5c884cc86.html	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:21	56196/56196	---M--	200	added ('OK')	image/svg+xml	etag:%22db84-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Light-webfont-f9a1c0fd864367f166af33dafe0329e3ac489b60fc9ccf6df7f3af578038b7c2.svg	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Light-webfont-f9a1c0fd864367f166af33dafe0329e3ac489b60fc9ccf6df7f3af578038b7c2.svg	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:22	34578/34578	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228712-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-LightItalic-webfont-f0b395e798d5d3b3fc92898f390db3dea91d6e1ff8909ceda76152b9fdda5259.eot	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-LightItalic-webfont-f0b395e798d5d3b3fc92898f390db3dea91d6e1ff8909ceda76152b9fdda5259.eot	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:22	34578/34578	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228712-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-LightItalic-webfont-f0b395e798d5d3b3fc92898f390db3dea91d6e1ff8909ceda76152b9fdda5259d41d.eot?	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-LightItalic-webfont-f0b395e798d5d3b3fc92898f390db3dea91d6e1ff8909ceda76152b9fdda5259d41dd41d.eot	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:22	22444/22444	---M--	200	added ('OK')	font/woff	etag:%2257ac-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-LightItalic-webfont-81a029fc9eb9cb2cc70c167a318b4081b4ba436f4ce229418c3c4c356ef9cef7.woff	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-LightItalic-webfont-81a029fc9eb9cb2cc70c167a318b4081b4ba436f4ce229418c3c4c356ef9cef7.woff	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:23	34368/34368	---M--	200	added ('OK')	text/html	etag:%228640-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-LightItalic-webfont-2727230d370cab814d0cd97a9b0a7caf49bdfb3577472179de7aeaa8e613f90a.html	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-LightItalic-webfont-2727230d370cab814d0cd97a9b0a7caf49bdfb3577472179de7aeaa8e613f90a.html	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:23	62179/62179	---M--	200	added ('OK')	image/svg+xml	etag:%22f2e3-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-LightItalic-webfont-e56fafb4be72a72223d105ab8d41fa6d835e1b43c1090315d4b5621f1a07cdb5.svg	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-LightItalic-webfont-e56fafb4be72a72223d105ab8d41fa6d835e1b43c1090315d4b5621f1a07cdb5.svg	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:23	30350/30350	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22768e-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Semibold-webfont-563a2efb83dfca418701f28fc8ecd979b6314f23213d200faa50e8a04bcb809c.eot	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Semibold-webfont-563a2efb83dfca418701f28fc8ecd979b6314f23213d200faa50e8a04bcb809c.eot	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:24	30350/30350	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22768e-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Semibold-webfont-563a2efb83dfca418701f28fc8ecd979b6314f23213d200faa50e8a04bcb809cd41d.eot?	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Semibold-webfont-563a2efb83dfca418701f28fc8ecd979b6314f23213d200faa50e8a04bcb809cd41dd41d.eot	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:24	19736/19736	---M--	200	added ('OK')	font/woff	etag:%224d18-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Semibold-webfont-533076c09e051889644171af030b5b2806e4277e311a0f2019f2440c97b70ee3.woff	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Semibold-webfont-533076c09e051889644171af030b5b2806e4277e311a0f2019f2440c97b70ee3.woff	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:25	30156/30156	---M--	200	added ('OK')	text/html	etag:%2275cc-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Semibold-webfont-ec259315a6529dee2b4cf519c29393321f3233cfd45a74789524b788b5eb76b0.html	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Semibold-webfont-ec259315a6529dee2b4cf519c29393321f3233cfd45a74789524b788b5eb76b0.html	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:27	57310/57310	---M--	200	added ('OK')	image/svg+xml	etag:%22dfde-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Semibold-webfont-314246424a5da63030d79553adee46ae58e939b12d7d1397e1765336ef0b19bc.svg	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Semibold-webfont-314246424a5da63030d79553adee46ae58e939b12d7d1397e1765336ef0b19bc.svg	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:27	34866/34866	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228832-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-SemiboldItalic-webfont-a440618db66d7613b172a2df880e61cf24f69a88099434e50ca7f99139fc6748.eot	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-SemiboldItalic-webfont-a440618db66d7613b172a2df880e61cf24f69a88099434e50ca7f99139fc6748.eot	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:27	34866/34866	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228832-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-SemiboldItalic-webfont-a440618db66d7613b172a2df880e61cf24f69a88099434e50ca7f99139fc6748d41d.eot?	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-SemiboldItalic-webfont-a440618db66d7613b172a2df880e61cf24f69a88099434e50ca7f99139fc6748d41dd41d.eot	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:28	22332/22332	---M--	200	added ('OK')	font/woff	etag:%22573c-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-SemiboldItalic-webfont-82f3d2d0fb72f270e57f09009d591a7fd6dac6d4790da1759064f6a59d93027b.woff	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-SemiboldItalic-webfont-82f3d2d0fb72f270e57f09009d591a7fd6dac6d4790da1759064f6a59d93027b.woff	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:28	34644/34644	---M--	200	added ('OK')	text/html	etag:%228754-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-SemiboldItalic-webfont-4f8d5385a9bc8ace0afc78d1e4c6683c3c50a98dedf0424958016fae53718927.html	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-SemiboldItalic-webfont-4f8d5385a9bc8ace0afc78d1e4c6683c3c50a98dedf0424958016fae53718927.html	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:29	61794/61794	---M--	200	added ('OK')	image/svg+xml	etag:%22f162-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-SemiboldItalic-webfont-dc30e2989e9a20165eb5fd173c9563cc021dd9b5bd0752fd1ae93fca3900b9d6.svg	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-SemiboldItalic-webfont-dc30e2989e9a20165eb5fd173c9563cc021dd9b5bd0752fd1ae93fca3900b9d6.svg	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:29	30858/30858	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22788a-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Bold-webfont-710336ea5403bd2db4b38104477a2e8d61a533ebb575fe67a18f58ae1742b729.eot	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Bold-webfont-710336ea5403bd2db4b38104477a2e8d61a533ebb575fe67a18f58ae1742b729.eot	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:29	30858/30858	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22788a-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Bold-webfont-710336ea5403bd2db4b38104477a2e8d61a533ebb575fe67a18f58ae1742b729d41d.eot?	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Bold-webfont-710336ea5403bd2db4b38104477a2e8d61a533ebb575fe67a18f58ae1742b729d41dd41d.eot	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:29	19788/19788	---M--	200	added ('OK')	font/woff	etag:%224d4c-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Bold-webfont-87f7d13b1abfab993c9d5f5e5c0719222db257832f934bb3d9e822098f609224.woff	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Bold-webfont-87f7d13b1abfab993c9d5f5e5c0719222db257832f934bb3d9e822098f609224.woff	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
11:06:30	30680/30680	---M--	200	added ('OK')	text/html	etag:%2277d8-566ad1ba92ac0%22	https://ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Bold-webfont-d6e15df40b5fa9f51e327f937d33656ec2e9729ab6bba7e6f45827b49187afd0.html	D:/ardor-html/ardor-html/ardor-profile.herokuapp.com/assets/OpenSans/OpenSans-Bold-webfont-d6e15df40b5fa9f51e327f937d33656ec2e9729ab6bba7e6f45827b49187afd0.html	(from https://ardor-profile.herokuapp.com/assets/frontend.css)
